ticker,action,entry_date,exit_date,entry,exit,shares,pnl_pct,half_sold,days
ETN,STOP,2023-09-12,2023-09-13,228.22375731627284,214.85,87.6332956532828,-5.859932144460956,False,1
TTD,STOP,2023-09-12,2023-09-18,85.58000183105469,80.39,233.69945749104363,-6.064503061475013,False,6
WDAY,STOP,2023-09-12,2023-09-21,250.3000030517578,233.59,79.90411408770274,-6.67598995126758,False,9
ADBE,STOP,2023-09-12,2023-09-21,555.6300048828125,519.47998046875,35.923185977347906,-6.506132515591356,False,9
BX,STOP,2023-09-19,2023-09-26,103.74332492974608,96.19,184.71753078033584,-7.280781616418331,False,7
DELL,STOP,2023-09-26,2023-09-27,66.52139050412126,64.52,275.6480668689588,-3.0086420156795524,False,1
VST,STOP,2023-09-26,2023-10-02,32.79604059170808,31.34,559.1069033660182,-4.439684075998529,False,6
LII,MA50,2023-09-12,2023-10-04,379.3685075368787,355.06696349691873,52.71918886956051,-6.405788450322969,False,22
DELL,STOP,2023-10-03,2023-10-05,65.51117727633357,62.58,265.2694504712991,-4.474316289523439,False,2
ARES,MA50,2023-10-10,2023-10-23,100.84500774406553,93.1960309847555,180.9556866911826,-7.584883902951711,False,13
FICO,STOP,2023-10-24,2023-10-25,927.1900024414062,845.1199951171875,18.17038777007697,-8.851476731642727,False,1
META,MA50,2023-10-03,2023-10-26,301.61135737230416,292.4319477072552,59.42387343889403,-3.043456236204678,False,23
WSM,STOP,2023-10-10,2023-10-26,75.67213958434782,70.88,225.12187431498208,-6.332766075691931,False,16
ERIE,STOP,2023-09-26,2023-10-27,280.4046295581391,268.44,65.39297417018662,-4.266915841223073,False,31
VRT,HALF,2023-10-31,2023-11-14,37.89253968387856,43.736269841939276,208.9676946685185,15.421848751264733,False,14
NRG,HALF,2023-10-31,2023-11-16,40.0415237936399,46.00576189681995,209.53654716595724,14.895132697540836,False,16
VST,HALF,2023-10-31,2023-12-06,31.985651651406638,36.66782582570332,262.31019866102525,14.638357927876623,False,36
CASY,MA50,2023-09-19,2023-12-11,279.431858457368,268.64550801202296,65.89632650555473,-3.860100457010218,False,83
CBOE,MA50,2023-10-31,2024-01-05,159.37616734097372,170.04378593820348,105.28754429177208,6.693358721826437,False,66
FICO,HALF,2023-12-12,2024-02-08,1140.18994140625,1314.8799707031249,8.243416038220053,15.321134045562745,False,58
DELL,HALF,2024-01-09,2024-02-23,75.87722041829225,87.37861020914613,125.28762336535068,15.157895515214669,False,45
FICO,MA50,2023-12-12,2024-03-14,1140.18994140625,1251.52001953125,8.243416038220053,9.764169467035577,True,93
ERIE,STOP,2024-03-19,2024-03-22,396.3377611605627,380.24,59.113205741966816,-4.061626909690608,False,3
DASH,STOP,2024-03-26,2024-04-19,138.44000244140625,126.6,172.1025296143193,-8.552443103587382,False,24
